Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
15,A,four vehic ent dam window insid vehic subject remov four gps unit two play suspicy person cal receiv are around hour sev juvenil seen run are on gps unit recov are valu,Ashburn,VA,20148,39.015682,-77.510748,
1,B,black acur integr report stol park lot valu,Ashburn,VA,20147,39.0563615,-77.43871,
15,A,resid report thursday laptop gps remov vehic janu valu,Leesburg,VA,20176,39.1022275,-77.49901,
1,B,resid report suspicy pack left outsid resid the immedy are clear approxim school childr liv are return freedom high school the pack determin harmless,Chantilly,VA,20152,38.912972,-77.527152,
1,B,ton lyn horn berryvil va charg reckless driv fail yield emerg vehic deputy receiv report reckless driv are list loc the deputy in traff stop vehic continu driv the driv ev stop assist sheriff off deputy,Round Hill,VA,20141,39.127011,-77.787672,
1,B,unknown subject dam bas slid glass door resid no entry gain valu,,VA,20147,39.025699,-77.497958,
15,A,an unknown subject observ insid gar resid the subject left scen seen smal dark col pickup truck sev bottl beer found miss refrig gar,,VA,20147,39.0457575,-77.484477,
1,B,resid report see unknown subject flashlight outsid resid the subject describ whit mal brown hair tal med heavy build,Aldie,VA,20105,38.936973,-77.6185665,
1,B,unknown subject dam driv sid window car valu,,VA,20164,39.0013376,-77.4028071,
15,A,an unknown fem ent trist exxon left carton cigaret the suspect describ whit fem tal lat ear she black hair wear tan basebal cap long black coat she seen leav old light blu four door passeng car,Purcellville,VA,20132,39.3196271,-77.7149304,
1,B,wom report miss famy she last seen pm report med condit virgin stat pol helicopt request aer support loudoun sheriff off bloodhound unit also request ground search the miss wom loc around pm gar resid sou cot road she found good condit tak lansdown camp inov loudoun hospit precaut,Sterling,VA,20164,39.036169,-77.3760645,
1,B,unknown subject dam green algonk golf cours thi third report vand golf cours valu,Sterling,VA,20165,39.0610065,-77.3836625,
15,A,unknown subject ent vehic remov car stereo facepl cd play valu,,VA,20164,39.0135867,-77.3836805,
1,B,unknown subject remov black passeng car park front resid valu,Ashburn,VA,20147,39.0171665,-77.496933,
1,B,sev unknown subject assault ashburn man sou carolin man the incid occur party the subject left dark col pickup styl truck the two victim tre releas rescu personnel scen,,VA,20147,39.0401266,-77.4781429,
5,A,an unknown subject ent occupy resid resid hom hear someon insid hous the homeown yel suspect fled hous the suspect wear black hood sweatshirt pul head he describ light skin mal approxim tal thin build ther sign forc entry noth appear tak hom,Sterling,VA,20165,39.0521005,-77.425408,
1,B,unknown subject rum three vehic resid noth appear remov,Sterling,VA,20165,39.0514505,-77.426046,
1,B,resid return hom found poss blood droplet outsid resid,Sterling,VA,20165,39.0562915,-77.4172085,
1,B,deputy respond sev crash most bridg overpass leesburg are western end county due icy condit crash includ vehic going guardrail rout goos creek ravin vehic striking bridg barry rout ther sery injury assocy crash,Arlington,VA,,38.881579,-77.103339,
1,B,resid heard car alarm going found door vehic slight aj noth appear tak car ther dam car the are search subject loc,,VA,20147,39.041955,-77.47663,
15,A,thirteen vehic ent rosett plac merrywood court item remov includ cd gps unit camer money som car ent noth remov gar door also found op vehic insid rum through valu,Ashburn,VA,20147,39.027737,-77.471263,
15,A,unknown subject ent vehic remov gps unit driv sid window dam gain entry valu,Ashburn,VA,20147,39.031433,-77.488314,
1,B,jos chavesfl fix address charg unlaw entry the sheriff off receiv report suspicy mal attempt gain entry resid the suspect loc tak custody he held sec bond,Sterling,VA,20164,39.01307,-77.391083,
15,A,unknown subject ent unlock vehic remov wallet credit card,Ashburn,VA,20147,39.014188,-77.491,
15,A,unknown subject ent vehic dam window insid remov gps unit valu,Ashburn,VA,20147,39.0104155,-77.489103,
1,B,christopher dotson sterl charg assault coupl return hom walk dog both victim tre releas loc hospit min injury dotson charg two count assault burgl he held without bond,Sterling,VA,20165,39.037918,-77.400287,
1,B,toyot scion report stol the vehic left unlock valu,Lovettsville,VA,20180,39.279338,-77.6367827,
1,B,unknown subject spraypainted graffit sidewalk front build belong loudoun valley est valu,Brambleton,VA,20148-6723,38.989975,-77.491802,
15,A,an unknown subject ent trist exxon remov unknown amount cigaret carton the suspect describ black mal heavy build the suspect company black fem also describ heavy set the suspect left scen old model red min,Purcellville,VA,20132,39.3196271,-77.7149304,
15,A,unknown subject remov landscap equip shed padlock dam gain entry valu,Chantilly,VA,20152,38.9377466,-77.5363794,
1,B,unknown subject spray paint graffit pill resid,Sterling,VA,20164,38.997321,-77.402264,
1,B,the sheriff off respond poss fraud complaint ed ascebciosleon sterl charg larceny discov unpaid merchand in possess sev credit card appear belong him ascebciosleon charg held without bond the incid remain investig,,VA,20164,39.0163798,-77.3754795,
1,B,unknown subject spray paint graffit door graydon man day school valu,Sterling,VA,20164,38.998218,-77.40248,
1,B,resid disrupt poss larceny progress two suspect observ ent vehic the suspect fled scen pri ar law enforc subwoof tak vehic recov scen,Ashburn,VA,20147,39.01459,-77.500317,
1,B,unknown subject spray paint poss gangrel graffit sid build valu,Sterling,VA,20164,39.014307,-77.375658,
1,B,unknown subject ent unlock car rum intery noth tak,Ashburn,VA,20147,39.0257495,-77.4874995,
15,A,two subject remov purs vehic on subject exit old model red car poss capr class dam passeng window victim car the two suspect describ black mal whit mal som credit card purs lat us conveny stor,,VA,20166,39.0245358,-77.4249526,
5,A,unknown subject ent subway resta remov cash reg cash insid front door dam gain entry the crimin investig divid investig cas,,VA,20164,39.0120319,-77.4156002,
1,B,an unknown subject discharg bb gun vehic caus dam passeng sid window valu,Sterling,VA,20164,38.987635,-77.406129,
15,A,unknown subject remov three snow plow assembl construct sit valu,,VA,,38.924787,-77.507685,
1,B,victim confront suspect sterl resta ont outsid victim confront sev subject includ on alleg brand knif the victim abl fle scen the crimin investig divid investig cas,,VA,20164,39.0003819,-77.4015799,
1,B,wil floyd jr baltim md charg grand larceny connect janu larceny cigaret trist exxon the suspect return stor list dat tim apprehend sheriff deputy scen he held sec bond,Purcellville,VA,20132,39.3196271,-77.7149304,
15,A,unknown subject ent vehic remov satellit radio system cel phon car dvd play valu,Chantilly,VA,20152,38.907886,-77.537548,
15,A,unknown subject ent vehic remov cloth jewelry valu,Chantilly,VA,20152,38.9066252,-77.5355018,
1,B,unknown subject remov toyot coroll the vehic recov baltim county md,Ashburn,VA,20147,39.012362,-77.496663,
15,A,unknown subject ent vehic remov sunglass sev charg cord electron dev valu,South Riding,VA,20152-6379,38.869747,-77.523365,
1,B,unknown subject spray paint vehic storm drain vehic valu,Ashburn,VA,,39.051631,-77.483151,
15,A,unknown subject remov scrap met lawn mow front yard resid valu,,VA,20135,39.1111003,-77.8344377,
1,B,walk roadway struck sid mir vehic the vehic describ green passeng car poss hond accord hyunda the victim tak lansdown camp inov loudoun hospit tre releas min injury,Sterling,VA,20164,38.9945975,-77.4161955,
15,A,unknown subject dam vehic window gain entry an play remov valu,Sterling,VA,20165,39.057157,-77.4144855,
15,A,unknown subject dam vehic window gain entry an gps dev remov valu,Sterling,VA,20165,39.048012,-77.424408,
15,A,unknown subject remov rol cop wir construct truck valu,Leesburg,VA,20176,39.211686,-77.544753,
15,A,unknown subject remov feet cop wir new hom construct valu,,VA,20147,39.043937,-77.460659,
15,A,unknown subject remov cop telephon wir hom construct valu,Ashburn,VA,20148,38.9821075,-77.5192555,
15,A,unknown subject ent vehic remov laptop the victim uns vehic lock valu,Ashburn,VA,20147,39.046945,-77.481831,
15,A,unknown subject ent vehic remov gps unit the vehic left unsec valu,,VA,20164,38.9890335,-77.4220353,
1,B,john paul heflin herndon charg dui elud auth brief chas deputy observ vehic travel east rout are palisad parkway the vehic swerv stop near middl intersect traff light the deputy in traff stop vehic continu driv the vehic turn onto dranesvil road onto herndon parkway cam stop,,VA,20164,38.998029,-77.407298,
1,B,unknown subject spray paint poss gang rel graffit playground,,VA,20147,39.0459986,-77.5074864,
1,B,unknown subject spray paint poss gangrel graffit door,,VA,20164,39.0004469,-77.3993638,
1,B,unknown subject spray paint poss gangrel graffit wal,,VA,20164,39.0013902,-77.3995483,
1,B,unknown subject spray paint graffit extery wal commun cent,,VA,20164,38.99946,-77.4031369,
15,A,unknown subject ent busy remov laptop valu,Sterling,VA,20164,39.026051,-77.389467,
15,A,unknown subject remov catalys convert fiv new vehic park unf park lot,Chantilly,VA,20152,38.9230659,-77.5047602,
1,B,unknown subject discharg paintbal sev cal resid ashburn are the ashburn el school also receiv dam four whit mal describ juvenil seen are,Ashburn,VA,20147,39.050961,-77.479497,
1,B,green land rov discovery report stol dur investig learn vehic involv hit run accid valu,Sterling,VA,20164,38.995466,-77.406001,
1,B,unknown subject discharg paintbal four resid two car,Sterling,VA,,39.033075,-77.406568,
5,A,juvenil suspect ent op gat payless sho stor insid dul town cent the stor clos the juvenil second juvenil left scen sheriff deputy loc suspect resid sterl noth tak the cas review commonweal attorney,Sterling,VA,20166,39.032142,-77.423837,
1,B,fem run are list loc report see man expos himself the are search suspect loc the man describ hisp tal lat teen ear twenty med build he wear blu jean light blu swe,Leesburg,VA,20176,39.093961,-77.510101,
1,B,the sheriff off cal verizon build poss emot disturb person the person knif duffel bag mak strange com the man tak custody emerg custody ord ment evalu the loudoun county bomb squad cal scen investig black duffel bag the bag cont deem saf,Ashburn,VA,20147,39.0251835,-77.46087,
15,A,unknown subject remov gym bag cont unsec lock ashburn vil sport pavil,,VA,20147,39.0496741,-77.4733828,
20,A,chantil man told auth sit car approach two unknown subject the suspect confront ask money the victim got vehic struck sev tim poss blunt object the suspect remov money victim the suspect left scen whit passeng car the victim tak loc hospit tre injury assault the sheriff off crimin investig divid handl cas,Chantilly,VA,,38.883607,-77.439755,
1,B,report stol vehic recov park lot list loc the vehic report stol janu,Sterling,VA,20164,38.995159,-77.414147,
1,B,unknown subject dam windshield two truck park list loc valu,,VA,20164,39.012152,-77.381756,
1,B,unknown subject dam window two vehic park lot busy purs laptop remov on vehic,,VA,20164,39.0112859,-77.3798279,
1,B,the complain receiv cal person claim sheriff off the cal ask complain burgl hom sec system the incid remain investig,Ashburn,VA,20148,38.977939,-77.526064,
15,A,unknown subject dam driv sid window car remov laptop valu,,VA,20147,39.0214076,-77.4786289,
15,A,unknown subject remov vary box cop wir vary tool construct sit valu,Ashburn,VA,,39.051631,-77.483151,
15,A,unknown subject dam vehic window remov purs cont on credit card us pri victim contact credit card company,,VA,20166,39.0242966,-77.4137941,
1,B,greg jay smi purcellvil charg destruct property obstruct just elud ent property int dam assault law enforc off deputy respond resid burgl progress the suspect dam window resid the suspect known victim ongo disput two the suspect return scen approach deputy the suspect drov away pursu deputy deputy attempt deploy stop stick near foggy bottom road the suspect veer car toward deputy the vehic ev stop return buck mountain road smi held without bond,,VA,20135,39.0933034,-77.8312533,
1,B,poss gangrel graffit spray paint fent,Sterling,VA,20164,39.004132,-77.394074,
1,B,poss gangrel graffit loc fent,Sterling,VA,20164,39.03756,-77.381343,
1,B,jos lopezlopez sterl charg peep tom obstruct just drunk publ the suspect observ stand window resid the suspect attempt fle scen approach deputy he remain held without bond,,VA,20164,39.0030884,-77.399581,
20,A,three fem suspect apprehend robbery conveny stor exxon gas stat on suspect morg jen sterl init apprehend custom two suspect jessic collet rebekah whit apprehend respond deputy observ vehic match describ giv wit fle suspect vehic traff stop in vehic suspect apprehend sheriff deputy cal scen report arm robbery busy jen collet whit charg robbery us firearm commit felony al three remain held loudoun county adult det cent,,VA,20166,38.9797602,-77.4344203,
5,A,unknown subject ent christian fellow church remov laptop,,VA,20147,39.0202533,-77.4562807,
5,A,unknown subject ent resid remov video gam system video gam laptop watch,Purcellville,VA,20132,39.2463381,-77.7595522,
15,A,unknown subject ent construct sit remov brass fit cop wir sev lock dam gain entry trail contain item valu,Leesburg,VA,20176,39.0784081,-77.4882827,
1,B,unknown subject remov rol cop form construct sit trail lock dam gain entry valu,Ashburn,VA,20147,39.059793,-77.45229,
1,B,suspect cal bomb threat busy the build evacu search noth suspicy loc the incid remain investig,Ashburn,VA,20147,39.023547,-77.4578515,
1,B,three juvenil dam vehic remov item gps unit the juvenil ident petit pend destruct property larceny three vehic loc dam window the stol item recov the ag receiv sev report morn rabbitrun terrac canfield terrac dam vehic window valu,,,,39.011308,-77.379837,
15,A,resid report mail tamp item remov on report item miss check book the incid believ rel rash mail theft sugarland run are,Sterling,VA,20164,39.002748,-77.385658,
1,B,vict munoz leesburg charg stol gps unit loc vehic deputy in traff stop suspect vehic due faul equip cons search vehic loc gps unit return stol,Sterling,VA,20165,39.0385105,-77.412555,
1,B,vehic report stol reston va recov are list loc,Sterling,VA,20164,38.9945975,-77.4161955,
1,B,tabora tremain war alexandr va charg thursday night mak threat bomb on tuesday suspect alleg cal bomb threat cac intern int the build evacu search noth suspicy loc the suspect releas bond,Ashburn,VA,20147,39.023547,-77.4578515,
1,B,unknown subject ent resid dam lock bas slid glass door no item remov hom simil incid occur anoth resid lord fairfax plac,Ashburn,VA,20147,39.025142,-77.468227,
1,B,resid report see unknown mal look bathroom window simil incid occur resid octob the incid remain investig,Leesburg,VA,20175,39.0548767,-77.601734,
1,B,deputy in traff stop cons search conduc gps unit loc determin stol herndon va knif machet also found vehic the driv sterl mal also determin unlicens he turn custody par juvenil petit pend,Sterling,VA,20164,39.03728,-77.374174,
1,B,unknown subject spray paint poss gangrel graffit extery build,Sterling,VA,20164,39.014307,-77.375658,
5,A,unknown subject ent resid remov televid door dam gain entry valu,Purcellville,VA,20132,39.2495632,-77.7509419,
15,A,unknown subject ent vehic remov two port dvd play valu,Sterling,VA,20164,39.035199,-77.3665405,
1,B,cle crew discov poss mort round insid resid foreclos on the loudoun county bomb squad dispatch scen nearby resid evacu dev investig it determin empty the scen clear dev remov dispos,Ashburn,VA,20147,39.013399,-77.487798,
15,A,unknown subject ent vehic remov port satellit radio system valu,,VA,20164,39.0104941,-77.3931841,
5,A,unknown subject ent resid remov three laptop comput credit card cel phon valu,Ashburn,VA,20147,39.024916,-77.484298,
15,A,unknown subject ent vehic remov two cel phon gps unit valu,,VA,20147,39.0315129,-77.4919704,
5,A,unknown subject ent resid remov cash cel phon video gam system play,Ashburn,VA,20147,39.02786,-77.492056,
15,A,unknown subject remov gps unit vehic dam driv sid window valu,,VA,20164,39.0003819,-77.4015799,
15,A,unknown subject remov cop construct equip construct sit construct trail dam gain entry assort tool cop fit remov valu,,VA,20147,39.0294469,-77.4480294,
1,B,an unknown subject attempt gain entry apart balcony door the suspect confront homeown fled scen he describ whit mal ear twenty he wear black swe khak pant,Ashburn,VA,20147,39.05904,-77.4694205,
1,B,unknown subject discharg pellet gun bedroom window resid,Arlington,VA,,38.881579,-77.103339,
1,B,unknown subject ent vac resid dam sev wal the wat also turn caus wat dam port hous,Arlington,VA,,38.881579,-77.103339,
15,A,unknown subject remov tool construct sit,Arlington,VA,,38.881579,-77.103339,
1,B,the loudoun county sheriff off work crash sint tuesday afternoon maj crash weath rel ther report sery injury tim,Arlington,VA,,38.881579,-77.103339,
5,A,unknown subject ent resid remov comput equip door dam gain entry whit mal observ are he describ ear tal med build he wear black basebal hat brown jacket blu jean light blu twodo passeng car poss chevrolet seen are,Purcellville,VA,20132,39.278742,-77.724729,
1,B,unknown subject spray paint graffit wal busy valu,,VA,20164,39.002127,-77.400469,
1,B,unknown subject remov hond civ valu,Sterling,VA,20164,39.035599,-77.38533,
15,A,unknown subject remov cop weld cabl cop wir feet bar cop construct sit valu,Ashburn,VA,20147,39.0164695,-77.47908,
1,B,unknown subject spray paint graffit park bench sidewalk playground equip valu,Aldie,VA,20105,38.92642,-77.5489305,
1,B,unknown subject ent vehic remov purs cont aft discovery theft victim learn credit card us sev stor leesburg are the charg list,Leesburg,VA,20176,39.2143953,-77.5349583,
1,B,unknown subject dam driv sid window remov gps unit valu,,VA,20166,38.9777198,-77.4259188,
1,B,unknown subject spray paint graffit front door church,Lovettsville,VA,20180,39.262026,-77.694522,
1,B,unknown subject spray paint graffit front door gar door resid valu,Ashburn,VA,20148,38.9786825,-77.5330145,
5,A,unknown subject ent apart remov cash camer valu,Ashburn,VA,20147,39.0538405,-77.436803,
15,A,unknown subject ent stor unit remov work equip includ gen foot rol wir pvc pip cop pip valu,Chantilly,VA,,38.883607,-77.439755,
5,A,unknown subject ent resid remov larg jug fil us cur,Purcellville,VA,20132-1713,39.23407,-77.754729,
5,A,unknown subject ent foreclos resid remov granit countertop ther sign forc entry valu,Aldie,VA,20105,38.9185475,-77.5576935,
5,A,the resid return hom not someon resid noth tak sign forc entry,Leesburg,VA,20175,39.087739,-77.625563,
5,A,unknown subject ent resid remov video gam system control coin ther sign forc entry valu,Purcellville,VA,20132,39.256648,-77.7382273,
1,B,rigoberto cruz reston charg attempt elud auth deputy observ vehic driv er the vehic turn onto rout palisad parkway the deputy in traff stop vehic sped up the vehic continu driv rout toward sterl boulevard the vehic fin pul ent facil cruz charg dui attempt elud,Sterling,VA,20166,39.0372,-77.415144,
1,B,fem report walk trail approach unknown subject bicyc the man describ hisp mal lat teen ask fem sev quest the fem walk away subject grab inappropry rod away bicyc the suspect describ tal short haircut brown ey pierc right ear diamond stud he wear black zip sweatshirt blu jean canvass are conduc suspect match describ loc the incid investig sheriff off crimin investig divid,Juan Díaz,Panamá,,-79.4532045,9.0604069,
1,B,unknown subject remov motorcyc park park lot apart complex the motorcyc blu yamah valu,,VA,20147,39.0355279,-77.497942,
5,A,unknown subject ent resid front window video camer tak burgl valu,Purcellville,VA,20132,39.1609568,-77.7216185,
15,A,unknown subject remov hand tool work truck park are valu,Chantilly,VA,20152,38.9188837,-77.487337,
1,B,an unknown subject approach fem gas stat the subject told fem pretty shook hand the fem ran are the subject describ black mal tal med build fac hair,Sterling,VA,20165,39.052057,-77.392788,
1,B,the loudoun sheriff off work fiv crash sint midnight al crash weath rel sev crash involv vehic los control flip ov non crash involv sery injury on sery crash involv toyot run flip rout northbound ramp rout the suv occup includ two adult fem four childr al occup tak lansdown camp inov loudoun hospit min injury,Arlington,VA,,38.881579,-77.103339,
15,A,unknown subject remov hand tool work truck park are valu,Chantilly,VA,20152,38.9188837,-77.487337,
1,B,an unknown subject approach fem gas stat the subject told fem pretty shook hand the fem ran are the subject describ black mal tal med build fac hair,Sterling,VA,20165,39.052057,-77.392788,
1,B,the loudoun sheriff off work fiv crash sint midnight al crash weath rel sev crash involv vehic los control flip ov non crash involv sery injury on sery crash involv toyot run flip rout northbound ramp rout the suv occup includ two adult fem four childr al occup tak lansdown camp inov loudoun hospit min injury,Arlington,VA,,38.881579,-77.103339,
15,A,unknown subject ent two vehic remov gps unit sunglass play valu,,VA,20147,39.0369728,-77.4627189,
1,B,unknown subject discharg bb pellet window resid valu,Sterling,VA,20164,39.036055,-77.380862,
1,B,unknown subject dam tir eight vehic are valu,Sterling,VA,,39.04952,-77.401232,
