Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
5,A,am am suspect ent stor are remov tool,Alexandria,VA,22304,38.8077,-77.105582,2008-10-12
1,B,pm known suspect beat girlfriend yearold friend fist caus multipl injury arrest er auth bry underwood plac,Alexandria,VA,22304,38.810996,-77.106948,2000-10-17
5,A,am am unknown person ent gar port resid remov person property stol chevrolet astro van grey,Alexandria,VA,22314,38.812378,-77.038987,2000-10-3
15,A,pm pm stol hond motorcyc black,Alexandria,VA,22302,38.841401,-77.081555,2000-10-16
15,A,pm pm,Alexandria,VA,22304,38.808923,-77.09307,2000-10-16
15,A,pm am stol niss maxim black stol genuin mot scoot silv,Alexandria,VA,22314,38.7996592,-77.0504337,2007-10-16
15,A,am am,Alexandria,VA,22305,38.837629,-77.059579,2007-10-17
20,A,pm two city resid rob gunpoint person property ther injury the suspect black mal yearsold wear black coat dark col jean,Alexandria,VA,22314,38.8083433,-77.0541016,2008-10-19
5,A,am am unknown person ent resid remov person property span classgram stol chevrolet lumin green,Alexandria,VA,22305,38.831595,-77.0583366,2008-10-20
15,A,pm stol span classgram hond civ red,Alexandria,VA,22304,38.8222603,-77.1256801,2008-10-18
15,A,am am,Alexandria,VA,22311,38.834581,-77.125208,2008-10-17
20,A,am an unknown suspect ent busy brand handgun the suspect remov busy property fled ther injury the suspect describ whit mal wear black mask green jacket hood black pant whit sneak on pol arrest joshu span classspel chevr yearold city resid robbery monro avenu,Alexandria,VA,22301,38.820567,-77.054674,2008-10-3
5,A,am pm unknown person ent resid unknown mean remov person property,Alexandria,VA,22301,38.819381,-77.0603027,2008-10-15
5,A,am pm unknown suspect ent resid back door remov person property jerry lowery arrest charg burgl rel cas,Alexandria,VA,22302,38.8147134,-77.0766811,2008-9-6
20,A,am am the victim yearold alexandr wom report unknown suspect approach behind took purs ther injury the suspect describ whit mal lbs wear black tshirt blu jean span classgram intersect oronoco street nor west street span classgram pm the victim yearold washington dc wom report two unknown suspect approach demand property on suspect brand handgun the victim comply suspect fled ther injury the first suspect describ black mal wear black span classspel hoody blu jean the second suspect describ black mal wear whit span classspel hoody blu jean,Alexandria,VA,22304,38.812452,-77.130139,2008-10-22
20,A,pm pm the victim yearold alexandr man report two unknown suspect beat took person property ther injury the suspect describ two black mal,Alexandria,VA,22304,38.810908,-77.135693,2008-10-18
5,A,pm am unknown person ent resid unknown mean remov person property span classgram stol chevrolet pickup grey,Alexandria,VA,22314,38.811251,-77.041668,2001-10-24
15,A,noon pm span classgram stol hond blu,Alexandria,VA,22314,38.79827,-77.067347,2001-10-23
15,A,pm am span classgram stol hond motorcyc red,Alexandria,VA,22305,38.83785,-77.055029,2001-10-24
15,A,pm pm span classgram stol volvo black,Alexandria,VA,22304,38.812238,-77.136042,2001-10-18
15,A,pm pm span classgram stol infinit door silv,Alexandria,VA,22314,38.8130784,-77.0530995,2001-10-25
15,A,pm pm stol span classgram hond door blu,Alexandria,VA,22314,38.8095874,-77.0547255,2001-10-11
15,A,am pm,Alexandria,VA,22314,38.8105606,-77.0440794,2001-10-19
20,A,pm yearold fem city resid rob person property gunpoint ther injury the suspect describ two black mal on held gun wor skul cap suspect wor black coat black pant,Alexandria,VA,22314,38.813002,-77.0547633,2008-10-28
5,A,am pm som unknown person ent resid remov person property the suspect young black mal wear black red coat,Alexandria,VA,22305,38.8408933,-77.0739684,2008-10-28
5,A,am am unknown person forc entry sid bathroom door property tak,Alexandria,VA,22305,38.8307916,-77.0594901,2008-10-25
5,A,pm am unknown person ent busy unknown mean remov property,Alexandria,VA,22304,38.8141043,-77.1327136,2008-10-25
5,A,pm am unknown person ent rear door remov property stol niss pickup whit,Alexandria,VA,22305,38.839236,-77.062699,2008-10-26
15,A,am am,Alexandria,VA,22314,38.804443,-77.0414483,2008-10-28
20,A,pm yearold mal fairfaxcounty resid rob person property gunpoint ther injury on suspect juvenil washington dc arrest investig,Alexandria,VA,22314,38.808981,-77.082944,2007-11-2
5,A,am pm som unknown person ent resid remov person property,Alexandria,VA,22305,38.841736,-77.071081,2007-11-2
5,A,am am som unknown ent unlock window fled tak property stol span classspel chuanl mop red,Alexandria,VA,22301,38.817434,-77.056812,2007-11-3
15,A,pm am stol tank mop red,Alexandria,VA,22305,38.8405666,-77.0727399,2007-11-2
15,A,pm pm span classgram stol acur silv,Alexandria,VA,22305,38.8359416,-77.0557743,2007-11-1
15,A,pm pm,Alexandria,VA,22304,38.827889,-77.111385,2007-9-14
15,A,pm am stol toyot blu stol ford span classspel econolin van whit,Alexandria,VA,22312,38.822218,-77.133445,2008-11-2
5,A,am am unknown person ent church break glass remov property,Alexandria,VA,22305,38.837197,-77.065733,2008-11-9
5,A,pm pm unknown person ent busy forc front door remov property,Alexandria,VA,22314,38.803111,-77.061179,2008-11-5
5,A,pm am unknown person ent off pry op door remov property,Alexandria,VA,22314,38.805622,-77.060453,2008-11-7
5,A,pm am unknown person ent off pry op door remov property,Alexandria,VA,22314,38.805622,-77.060453,2008-11-8
5,A,pm am unknown person brok smal window remov property stol lincoln town car green,Alexandria,VA,22314,38.806547,-77.081615,2008-11-7
15,A,am pm stol jeep sport red,Alexandria,VA,22314,38.806974,-77.044439,2008-11-9
15,A,pm am,Alexandria,VA,22304,38.81464,-77.1048607,2008-11-7
5,A,am pm som unknown person ent resid unknown mean remov person property,Alexandria,VA,22302,38.841932,-77.078728,2008-11-13
5,A,am am som unknown person ent resid pry front door remov person property,Alexandria,VA,22304,38.8173266,-77.1064504,2008-11-14
20,A,pm victim whit mal wisconsin resid rob person property knifepoint black mal yearsold wear blu hood sweatshirt zip ther injury,Alexandria,VA,22314,38.8052629,-77.0480943,2008-11-15
5,A,am pm som unknown person ent gar unknown mean remov person property,Alexandria,VA,22301,38.82481,-77.05627,2008-11-17
5,A,am pm som unknown person ent resid unknown mean front door remov person property,Alexandria,VA,22314,38.800533,-77.067364,2008-4-23
5,A,am som unknown person brok glass bas window noth tak stol saturn red,Alexandria,VA,22314,38.7999344,-77.0526255,2008-11-9
15,A,am am stol plymou voy min green,Alexandria,VA,22311,38.825648,-77.12939,2008-11-15
15,A,pm am stol chevrolet taho suv green,Alexandria,VA,22304,38.810259,-77.138606,
15,A,pm am,Alexandria,VA,22314,38.8125752,-77.0419086,2008-11-14
5,A,pm pm unknown person ent stor are unknown mean remov victim yellow kayak span classgram stol saturn sl maroon,Alexandria,VA,22314,38.8217972,-77.0412476,2000-11-8
15,A,pm am,Alexandria,VA,22302,38.8399756,-77.105878,2000-11-16
5,A,am pm som unknown person ent resid unknown mean remov person property,Alexandria,VA,22312,38.819567,-77.135772,2008-11-20
5,A,pm pm som unknown person ent resid forc sid window remov person property,Alexandria,VA,22304,38.7998809,-77.1310234,
5,A,am pm unknown person brok slid glass door remov person property span classgram stol hond accord dark blu,Alexandria,VA,22311,38.8278737,-77.1305294,2008-11-18
15,A,pm am,Alexandria,VA,22302,38.839091,-77.106466,2008-11-20
1,B,amth victim whit hisp mal fairfaxcounty resid assault person knock ground he suff non lif threatening punct wound,Alexandria,VA,22304,38.811605,-77.127088,2000-1-23
20,A,pm subject remov cash busy intimid clerk whit mal city resid the suspect black mal year old wear gray coatwho fled unknown direct semin road fairbank avenu on pm victim hisp fem city resid report purs contain person property snatch should loc ther injury the suspect hisp mal year old wear dark hood sweatshirt blu jean read avenu winston court am am stol ford foc black stol toyot suv silv,Alexandria,VA,22314,38.806885,-77.080511,2000-11-22
15,A,pm,Alexandria,VA,,38.8039711,-77.151328,2000-11-20
20,A,pm the victim fem city resid wait bus approach behind the suspect grab purs fled foot the suspect describ black mal year old pound wear black red coat black jean,Alexandria,VA,22304,38.8172034,-77.126534,
20,A,pm the victim mal mal city resid approach wom mom lat two men wear ski mask approach on display handgun demand money the victim comply three suspect fled foot the two men describ black mal year old on pound pound the fem describ year old pound wear black hood sweatshirt blu jean,Alexandria,VA,22305,38.839415,-77.065539,
5,A,am pm someon ent victim stor bin pry outsid latch noth appear stol,Alexandria,VA,22304,38.807131,-77.140417,
15,A,pm stol cadillac devil door blu,Alexandria,VA,22302,38.826433,-77.084416,
20,A,am the victim fem arlington resid exit car walk pass vehic occupy two men the passeng ask quest victim walk clos answ suspect reach grab purs the suspect vehic left park lot travel east serv road the passeng suspect describ whit mal year old red brown hair scruffy beard the driv describ whit mal the suspect vehic describ whit hond lat ear model crack windshield cardboard licens plat,Alexandria,VA,22302,38.827794,-77.090673,1900-1-15
15,A,pm am stol hond civ door blu,Alexandria,VA,22305,38.841736,-77.071081,
15,A,pm am stol ford escort stat wagon silv,Alexandria,VA,22305,38.8412353,-77.0632569,
15,A,pm stol hond civ door black,Alexandria,VA,22305,38.841736,-77.071081,
20,A,pm the victim alexandr man rob two suspect insid apart the victim car park nearby advert sal sign window the suspect contact victim express interest buy car when suspect got victim apart trick let insid ont insid suspect restrain victim rob cash the suspect fled victim immedy cal pol he ind suspect describ darkcomplect black mal lat ear lbs wear grey knit wool cap construct overal work boot suspect describ lightcomplect black mal lat ear short hair mustach goat lbs wear black red grey swe suit ten sho,Alexandria,VA,22304,38.808342,-77.091631,
20,A,pm the victim capitol height man rob vehic gunpoint the victim park car green hond accord stat wagon left run as left vehic suspect approach display handgun demand car the victim ran scen suspect got car drov away the victim ind the suspect last seen driv rout onto beltway maryland he describ black mal lbs wear black skul cap black puffy coat,Alexandria,VA,22314,38.8126706,-77.0520838,
5,A,pm am someon forc op door gain entry busy ont insid suspect stol money construct tool,Alexandria,VA,22304,38.8042757,-77.1124025,
5,A,pm am someon gain entry hotel room undetermin mean ont insid suspect stol money valu,Alexandria,VA,22312,38.815922,-77.141041,
5,A,am pm someon gain entry resid undetermin mean ont insid suspect stol money jewelry item,Alexandria,VA,22301,38.810355,-77.058226,2000-1-16
15,A,pm am stol jeep cherok suv blu,Alexandria,VA,22304,38.8167339,-77.103459,
15,A,pm stol hyunda tiburon teal,Alexandria,VA,22311,38.832549,-77.124344,
15,A,am stol mitsubish gal green,Alexandria,VA,22304,38.826224,-77.1087532,2000-1-16
15,A,pm pm stol dodg spirit door green,Alexandria,VA,22312,38.819567,-77.135772,
20,A,am the suspect forc ent fastfood resta driveup window plac food ord the suspect display handgun demand money the victim fem fairfax county resid night shift man mal arlington resid comply suspect demand the suspect stol money cash reg climb back window origin ent the suspect describ black mal lat ear med build wear dark pant dark athleticstyl jacket seen ent red lat model twodo car,Alexandria,VA,22304,38.808093,-77.087627,1900-1-25
5,A,am pm someon ent resid forc rear door ont insid suspect stol money,Alexandria,VA,22304,38.8287919,-77.0983149,1900-1-25
5,A,pm pm someon ent resid unknown mean stol televid towel,Alexandria,VA,22302,38.8257718,-77.0885803,1900-1-26
5,A,am someon ent resid forc rear door ont insid suspect stol victim purs contain money credit card check book,Alexandria,VA,22314,38.795547,-77.047549,1900-1-25
15,A,pm am stol chevrolet blaz black,Alexandria,VA,22305,38.840271,-77.068021,
15,A,am stol niss sentr door red,Alexandria,VA,22305,38.839415,-77.065539,1900-1-25
15,A,pm pm stol toyot camry door grey,Alexandria,VA,22304,38.8141043,-77.1327136,1900-1-26
15,A,am stol chevrolet astro van whit,Alexandria,VA,22311,38.8395732,-77.1210611,1900-1-25
15,A,pm am stol hond accord door beig,Alexandria,VA,22311,38.824153,-77.125635,
5,A,pm am someon ent resid forc rear window noth stol howev suspect consid amount vand intery hom,Alexandria,VA,22301,38.815302,-77.064897,
5,A,am pm someon ent resid forc sid slid glass window ont insid suspect stol money electron equip,Alexandria,VA,22311,38.8343274,-77.1296729,1900-1-28
5,A,am someon ent resid unknown mean stol handb,Alexandria,VA,,38.789576,-77.136636,1900-1-25
15,A,pm am stol niss stanz door whit,Alexandria,VA,22312,38.819567,-77.135772,
15,A,pm am stol hond accord door blu,Alexandria,VA,22312,38.81731,-77.137513,
20,A,pm the victim mal woodbridg resid del pizz approach two men arm kniv the suspect demand money victim comply the two suspect fled foot the victim ind suspect describ black mal year old pound wear black coat black hood sweatshirt whit clo cov fac suspect describ black mal year old pound wear black coat black hood sweatshirt whit clo cov fac,Alexandria,VA,22304,38.8119486,-77.12664,
15,A,pm pm stol ford aerost van tan,Alexandria,VA,22304,38.826224,-77.1087532,1900-1-18
15,A,pm pm stol infinit door black,Alexandria,VA,22304,38.810908,-77.135693,
5,A,pm someon ent busy forc front door ont insid suspect stol laptop comput,Alexandria,VA,22314,38.8055108,-77.0597396,
20,A,pm the victim mal city resid del pizz approach two men wear ski mask on suspect produc blunt weapon demand money the victim comply suspect fled foot suspect describ whit mal med build wear black ski mask long sleev grey tshirt blu jean suspect describ black mal med build wear gray ski mask black hood sweatshirt,Alexandria,VA,,38.789576,-77.136636,
15,A,pm pm stol dodg carav tan,Alexandria,VA,22314,38.808797,-77.040655,
15,A,am stol hond accord green,Alexandria,VA,22304,38.8125508,-77.1013339,1900-2-6
15,A,pm am stol yamah motorcyc dark blu,Alexandria,VA,22302-4300,38.835323,-77.101928,
5,A,am am someon gain entry hotel room undetermin mean ont insid suspect stol cash,Alexandria,VA,22312,38.8160488,-77.1411657,1900-2-4
5,A,pm am the suspect forc op door gain entry apart complex clubh kitch the suspect loc scen arrest christopher dav mal resid ir st alexandr charg statut burgl,Alexandria,VA,22304,38.811918,-77.129363,
15,A,am pm stol chrysler town amp country van silv,Alexandria,VA,22304,38.8140996,-77.1329401,1900-2-6
15,A,pm pm stol hond civ door black,Alexandria,VA,22304,38.8128728,-77.1371613,
5,A,am pm someon gain entry resid unknown mean stol jewelry,Alexandria,VA,22305,38.8412353,-77.0632569,2001-2-11
15,A,pm pm stol lincoln contin door blu,Alexandria,VA,22314,38.804087,-77.040171,2001-2-11
15,A,pm pm stol hond motorcyc whiteblu,Alexandria,VA,,38.804565,-77.043079,
5,A,am am off respond alarm cal found brok window op door op resta unit search insid resta found two suspect hid insid both men arrest charg statut burgl possess burgl tool two alexandr resid richart granado mount vernon avenu jos biltat west mason avenu,Alexandria,VA,22305,38.836683,-77.051329,1900-2-12
15,A,am pm stol hond civ door black,Alexandria,VA,22304,38.8161304,-77.1058481,
5,A,am am someon ent busy forc rear door it unknown anyth stol,Alexandria,VA,22304,38.811481,-77.102225,2002-2-14
5,A,am pm someon ent resid forc rear door ont insid suspect stol num piec jewelry,Alexandria,VA,22304,38.8095267,-77.1358544,2002-2-14
15,A,pm am stol dodg stratus door gold,Alexandria,VA,22304,38.812238,-77.136042,
15,A,pm am stol toyot coroll door blu,Alexandria,VA,22305,38.831439,-77.060888,
5,A,pm am someon brok glass door gain entry resid ont insid suspect stol purs,Alexandria,VA,22314,38.801796,-77.05312,
5,A,am pm someon gain entry resid gar unlock door ont insid suspect stol bicyc,Alexandria,VA,22305,38.8343422,-77.0601571,
5,A,pm am someon gain entry resid undetermin mean ont insid suspect stol wallet item,Alexandria,VA,22305,38.837629,-77.059579,
5,A,pm am the suspect forc op door gain entry resid ont insid suspect stol purs through investig pol ident loc suspect joseph raymond castel man fix address arrest hotel block king street charg burgl he held without bond alexandr jail,Alexandria,VA,22301,38.81008,-77.069079,
15,A,am pm stol ducat motorcyc red,Alexandria,VA,22304,38.814054,-77.126686,2000-2-21
5,A,am am someon ent busy forc rear window ont insid suspect stol off equip electron equip lug hous war item,Alexandria,VA,22305,38.83374,-77.060398,1900-3-6
20,A,am the victim yearold fem city resid attack behind punch fac knock ground rob dur assault suspect stol money victim lying ground fled foot the suspect describ black mal year old pound wear tan coat,Alexandria,VA,22305,38.8320456,-77.0536491,1900-3-7
5,A,am someon ent resid unlock door stol money cellul telephon purs miscel item,Alexandria,VA,22304,38.807116,-77.13546,1900-3-8
15,A,am stol ford taur stat wagon red,Alexandria,VA,22314,38.799507,-77.044554,1900-3-10
15,A,am stol chrysler lhs door maroon,Alexandria,VA,22314,38.812178,-77.045658,1900-3-7
20,A,pm the victim mal del pizz high ris apart build approach young man the suspect produc knif demand money the victim comply suspect fled foot the suspect describ whit mal year old wear black jacket blu jean skul cap the victim ind,Alexandria,VA,22304,38.811605,-77.127088,
15,A,pm stol ford rang pickup truck green,Alexandria,VA,22304,38.8077062,-77.1298896,
15,A,am pm stol hond civ door silv,Alexandria,VA,22311,38.824923,-77.127516,1900-3-13
15,A,pm am stol hond accord door black,Alexandria,VA,22314,38.809648,-77.053983,
5,A,am am someon gain entry resid unlock door ont insid suspect stol money household item,Alexandria,VA,22302,38.828839,-77.082608,2000-3-17
15,A,pm am stol hyunda elantr door maroon,Alexandria,VA,22314,38.808949,-77.04174,
15,A,pm pm stol dodg stratus door gold,Alexandria,VA,22314,38.800634,-77.072251,
15,A,pm pm stol hond civ door blu,Alexandria,VA,22304,38.827889,-77.111385,2000-3-17
15,A,pm am stol toyot camry stat wagon burgundy,Alexandria,VA,22305,38.836896,-77.054282,
1,B,am the victim arlington man work clerk conveny stor assault custom clerk disagr purchas custom punch clerk fac the suspect left victim cal pol the victim refus med tre the suspect describ black mal lbs wear grey hood sweatshirt black run pant black skul cap,Alexandria,VA,22314,38.814763,-77.045838,2001-3-17
15,A,pm am stol hond accord door grey,Alexandria,VA,22312,38.8212574,-77.1369665,
15,A,pm am stol suzuk motorcyc blu,Alexandria,VA,22305,38.834462,-77.063139,
15,A,pm pm stol suzuk katan motorcyc blu,Alexandria,VA,22304,38.812238,-77.136042,
15,A,pm pm stol chevrolet custom van whit,Alexandria,VA,22304,38.8042532,-77.1101314,
5,A,pm pm someon gain entry resid undetermin mean ont insid suspect stol comput equip money item,Alexandria,VA,22312,38.818638,-77.136383,2002-3-19
15,A,pm am stol hond accord door green,Alexandria,VA,,38.789576,-77.136636,
15,A,pm am stol plymou voy min green,Alexandria,VA,22304,38.807153,-77.139498,
15,A,pm am stol dodg carav min green,Alexandria,VA,22304,38.807153,-77.139498,
15,A,pm pm stol mitsubish diam door whit,Alexandria,VA,22305,38.8403913,-77.0676643,
20,A,pm the victim fem city resid walk hom approach individ the suspect grab victim imply weapon demand money the victim comply suspect fled foot then suspect describ black mal wear navy blu coat dark col hat dark pant,Alexandria,VA,22301,38.816102,-77.05697,
5,A,pm pm someon ent resid forc front door ont insid suspect stol furnit,Alexandria,VA,22314,38.7928899,-77.0495871,
5,A,pm am someon ent busy break front glass door noth appear stol,Alexandria,VA,22314,38.80106,-77.06607,
5,A,pm pm someon ent busy unknown mean stol smal tabl,Alexandria,VA,22314,38.806687,-77.058696,
5,A,pm am someon ent busy forc front door ont insid suspect stol fur coat,Alexandria,VA,22314,38.811563,-77.044538,
5,A,pm am someon ent busy forc sid window ont insid suspect stol laptop comput,Alexandria,VA,22302,38.836571,-77.102707,
15,A,pm am stol triumph motorcyc gold,Alexandria,VA,22302,38.833183,-77.098065,
15,A,pm am stol hond accord door beig,Alexandria,VA,22302,38.8387921,-77.0791501,
15,A,pm pm stol hond accord door dark green,Alexandria,VA,22302,38.8334619,-77.0795126,
20,A,am the alexandr pol depart fed bureau investig investig robbery occur cardin bank ther injury the suspect ent bank approach tel the suspect display weapon demand money employ comply the suspect fled bank undisclos amount money the suspect describ whit mal approxim year old feet tal he unshav last seen wear dark blu coat light col pant,Alexandria,VA,22314,38.806687,-77.058696,1900-4-8
5,A,am am someon ent busy forc front door ont insid suspect stol money,Alexandria,VA,22314,38.806055,-77.052262,1900-4-9
5,A,am someon ent resid unknown mean stol wallet contain money credit card miscel pap,Alexandria,VA,22314,38.800634,-77.072251,2000-4-9
15,A,pm am stol hond civ door yellow,Alexandria,VA,22311,38.8373996,-77.1147214,
15,A,pm pm stol mitsubish eclips convert red,Alexandria,VA,22304,38.810402,-77.099618,2000-4-10
15,A,pm am stol hyunda elantr door maroon,Alexandria,VA,22314,38.808949,-77.04174,
5,A,pm pm someon ent op gar stol mountain bik,Alexandria,VA,22314,38.822366,-77.045977,2000-4-6
15,A,pm am stol dodg intrepid door red,Alexandria,VA,22314,38.7924008,-77.049789,
20,A,am am the victim fairfax county wom city man work victim busy suspect ent drug stor he attempt ste carton cigaret confront fem employ he struck arm fled busy cigaret the mal employ follow suspect confront outsid stor the suspect display knif ran away neith victim ind the suspect describ whit mal wear grey jacket,Alexandria,VA,22301,38.820567,-77.054674,1900-4-16
5,A,am am someon forc op door gain entry resid ont insid suspect stol jewelry money,Alexandria,VA,22314,38.8066758,-77.073634,1900-4-15
5,A,pm pm someon remov lock gain entry stor shed ont insid suspect stol pow tool,Alexandria,VA,22312,38.8260183,-77.1354318,
5,A,am pm someon gain entry resid unlock window ont insid suspect stol jewelry,Alexandria,VA,22314,38.8071783,-77.0734945,1900-4-16
20,A,pm pm the victim fem city resid rob purs she park lot suspect approach her he grab purs fled the victim ind the suspect describ black mal lbs wear tank top denim short,Alexandria,VA,22304,38.812481,-77.143429,2000-4-14
5,A,am the suspect brok window gain entry school ont insid stol comput equip school sec guard observ fle suspect pol respond arrest two suspect nearby francisco javy moreno jr lindend road woodbridg mal woodbridg resid arrest charg burgl,Alexandria,VA,22304,38.826837,-77.110359,2000-4-14
5,A,noon pm someon ent unlock stor shed stol pow tool,Alexandria,VA,22312,38.8260183,-77.1354318,
15,A,am am stol hond accord door teal,Alexandria,VA,22302,38.841889,-77.110373,2000-4-14
15,A,noon pm stol yamah motorcyc whit blu,Alexandria,VA,22314,38.7928899,-77.0495871,
15,A,pm pm stol yamah jet ski person watercraft whit,Alexandria,VA,22314,38.7924008,-77.049789,
5,A,pm pm someon forc op window gain entry resid it unknown anyth stol,Alexandria,VA,22301,38.809847,-77.068792,
5,A,pm am someon ent busy without forc rear door stol money,Alexandria,VA,22314,38.811327,-77.04459,
5,A,am someon ent busy without forc front door noth stol,Alexandria,VA,22314,38.811646,-77.045329,1900-4-17
5,A,am pm someon ent resid unknown mean stol jewelry pair eyeglass,Alexandria,VA,22304,38.811588,-77.125723,1900-4-18
1,B,pm the victim alexandr man work ic cream vend assault aft girl mad purchas adult mal return half item request refund the vend refus man struck vend head stick the victim drov away cal pol the victim tre scen lac the suspect describ black mal med build,Alexandria,VA,22314,38.812388,-77.050352,
15,A,am am stol plymou voy van whit brown,Alexandria,VA,22311,38.8243462,-77.1247864,1900-4-24
15,A,am pm stol acur integr door silv,Alexandria,VA,22314,38.8199885,-77.0437458,1900-4-24
5,A,pm am someon forc op door gain entry off noth appear stol,Alexandria,VA,22314,38.8124742,-77.0410603,
15,A,pm am stol toyot camry door grey,Alexandria,VA,22305,38.834462,-77.063139,
20,A,pm two suspect ent busy approach front count on suspect hand sal person mal annand resid demand not second suspect stood by the victim comply suspect left busy seen ent brown col hond accord park nearby suspect describ whit fem year old wear tan pullov jacket black pant suspect describ black mal year old pound wear green sweatshirt black pant,Alexandria,VA,22314,38.810751,-77.044719,
15,A,pm stol dodg intrepid red,Alexandria,VA,22302,38.832627,-77.099749,
15,A,am pm stol toyot tercel door blu corn daw av king st pm am stol ford crown victor door blu,Alexandria,VA,22304,38.8142285,-77.1365995,1900-5-6
5,A,am someon ent resid forc bathroom window the nois intrud ent apart wok victim up the suspect fled foot confront victim ther suspect describ giv,Alexandria,VA,22301,38.8215185,-77.0632146,1900-5-10
5,A,pm pm someon ent resid unknown mean stol money,Alexandria,VA,22312,38.819567,-77.135772,
15,A,am am som unknown suspect stol four ryd rent truck fil eth al furnit the tot cost stol furnit estim the word eth al sid truck describ mack truck blu whit col it not on truck recov day print georg county block ind head highway the furnit remov truck tow back alexandr,Alexandria,VA,22304,38.804033,-77.136765,1900-5-11
15,A,am pm stol toyot camry grey,Alexandria,VA,22302,38.840935,-77.109444,1900-5-10
5,A,am pm someon ent resid unknown mean stol money jewelry electron equip,Alexandria,VA,22304,38.811496,-77.130922,2000-5-13
15,A,pm pm stol cadillac devil door black,Alexandria,VA,22302,38.8310645,-77.0826726,2000-5-10
15,A,pm am stol acur integr door red,Alexandria,VA,22311,38.829305,-77.1271293,
5,A,pm am someon ent busy unknown mean stol money,Alexandria,VA,22314,38.809558,-77.044702,
15,A,pm pm stol ford expl sport util red,Alexandria,VA,22314,38.803587,-77.055909,2002-5-13
20,A,am the victim mal fairfax county resid sal clerk busy rob two men both suspect ent conveny stor on suspect display handgun demand money the victim clerk comply suspect fled foot suspect describ black mal year old pound wear black hood jacket blu jean suspect describ black mal year old wear black jacket black cap blu jean both suspect cov fac robbery us cloth wear,Alexandria,VA,22311,38.831853,-77.115961,1900-5-16
5,A,am pm someon ent victim stor bin break outsid lock ont insid suspect stol furnit hous war item,Alexandria,VA,22312,38.8202615,-77.1385001,
5,A,pm pm someon ent resid forc front door ont insid suspect stol electron equip car key dvd tap,Alexandria,VA,22301,38.8130868,-77.0562824,1900-5-16
5,A,pm am someon ent apart club hous kitch are forc howev noth appear stol,Alexandria,VA,22311,38.830524,-77.123547,
5,A,am pm someon ent resid undetermin mean stol money jewelry,Alexandria,VA,22301,38.820211,-77.063241,1900-5-20
15,A,pm pm stol toyot camry door maroon,Alexandria,VA,22305,38.839236,-77.062699,1900-5-20
15,A,pm,Alexandria,VA,22305,38.835977,-77.059394,
15,A,pm pm stol dodg stratus silv,Alexandria,VA,22311,38.835704,-77.105313,1900-5-19
15,A,am am stol mercury sabl door red,Alexandria,VA,22312,38.8160488,-77.1411657,1900-5-19
15,A,am pm stol acur door dark green,Alexandria,VA,22314,38.8125106,-77.0510132,1900-5-18
5,A,am someon ent busy break front glass door ont insid suspect stol cigaret the suspect black mal pound wear dark basebal cap black musc tshirt dark pant capt video surveil camer commit burgl,Alexandria,VA,22301,38.813112,-77.055679,1900-5-20
5,A,pm pm someon ent busy forc rear bay door ont insid suspect stol electron equip,Alexandria,VA,22301,38.829931,-77.052712,1900-5-21
15,A,pm am stol volksw jett door black,Alexandria,VA,22314,38.806618,-77.049061,
